2,0.30124,0.321246
2,0.911259,1.027494
2,1.454117,3.827132
2,1.30403,2.84184
2,0.249942,0.268995
2,0.334993,0.355422
2,0.334993,0.355422
2,0.510767,0.539493
2,0.851362,0.941833
2,1.954164,5.324387
2,0.078107,0.100377
2,0.333332,0.353715
2,0.334993,0.355422
2,0.184999,0.203791
2,0.809859,0.886354
2,0.071315,0.094376
2,0.28719,0.306776
2,0.313405,0.333539
2,1.850192,5.140228
2,0.387856,0.410415
2,0.058785,0.083265
2,0.71345,0.765467
2,0.233316,0.252256
2,0.323292,0.343374
2,0.28363,0.302962
2,0.195489,0.214036
2,0.879749,0.980915
2,0.389458,0.412144
2,0.445361,0.470566
2,0.38808,0.410648
2,0.953607,1.098121
2,0.463257,0.489188
2,0.171262,0.18996
2,0.464291,0.49028
2,0.644754,0.685829
2,0.375103,0.3974
2,1.062828,1.346884
2,0.270669,0.28945
2,0.138029,0.157711
2,0.581558,0.615889
2,0.758089,0.820372
2,0.753719,0.815222
2,0.092947,0.114189
2,0.167453,0.186191
2,0.071706,0.094731
2,0.360681,0.382225
2,0.448606,0.474014
2,0.535342,0.566158
2,0.428844,0.453135
2,0.32231,0.342477
2,0.33176,0.352012
2,0.192798,0.211553
2,1.402381,3.482835
2,0.207886,0.226533
2,0.248724,0.26771
2,0.603817,0.640221
2,0.482219,0.509394
2,0.338137,0.358791
2,5.140228,9.0628
2,0.034819,0.062776
2,0.305771,0.325878
2,2.269997,5.700877
2,0.362685,0.384633
2,2.652066,6.103274
2,0.725506,0.779616
2,0.770252,0.835196
2,1.783717,5.026917
2,0.254765,0.273775
2,0.804558,0.879713
2,0.089699,0.111144
2,0.424921,0.448656
2,0.20425,0.222787
2,0.597057,0.632804
2,2.791095,6.25717
2,0.083635,0.10538
2,0.274791,0.293626
2,0.15025,0.169323
2,0.956544,1.104052
2,0.429278,0.453591
2,0.368974,0.391081
2,0.494406,0.52212
2,0.220412,0.239178
2,0.327812,0.347823
2,0.036317,0.064107
2,0.304446,0.324522
2,0.390945,0.41369
2,0.280759,0.30004
2,0.918951,1.039724
2,0.30052,0.32051
2,0.34434,0.365021
2,0.376335,0.398678
2,0.115628,0.135872
2,0.334993,0.355422
2,0.404237,0.426766
2,0.693465,0.742798
2,0.245243,0.264133
2,0.479324,0.506321
2,0.257199,0.276238
2,0.490827,0.518476
2,0.811662,0.888732
2,0.069776,0.092947
2,0.953371,1.097704
2,0.426033,0.449961
2,0.422674,0.446306
2,5.328471,9.908673
2,0.154482,0.173248
2,0.302842,0.322883
2,0.075963,0.098488
2,0.684175,0.731579
2,0.302842,0.322883
2,0.364025,0.386018
2,1.578152,4.462581
2,0.266932,0.285769
2,7.179678,16.642645
2,0.306053,0.326166
2,0.333332,0.353715
2,0.22359,0.242371
2,0.607462,0.643978
2,0.52389,0.553619
2,0.76953,0.834293
2,0.468577,0.494696
2,0.794614,0.866997
2,0.413456,0.436342
2,0.921221,1.04338
2,10.868639,16.642645
2,0.13692,0.156575
2,0.385437,0.408013
2,0.306053,0.326166
2,0.333332,0.353715
2,0.826879,0.908352
2,0.630528,0.669489
2,0.163067,0.181836
2,0.071706,0.094731
2,0.313486,0.333622
2,0.158025,0.176766
2,0.120968,0.141076
2,0.522827,0.552523
2,1.390265,3.391536
2,0.206181,0.224774
2,0.306053,0.326166
2,0.529732,0.560264
2,0.407242,0.429809
2,0.334993,0.355422
2,0.565503,0.598761
2,0.870744,0.966955
2,0.911458,1.027809
2,0.727833,0.783122
2,4.676755,7.869632
2,0.364718,0.386734
2,0.174679,0.193641
2,9.908673,16.642645
2,0.763413,0.826732
2,0.296411,0.316367
2,0.279549,0.298723
2,0.525262,0.555191
2,0.186498,0.205283
2,0.848338,0.93761
2,0.205736,0.224277
2,0.332793,0.353161
2,0.266271,0.28517
2,0.294302,0.314216
2,0.265648,0.284539
2,0.198056,0.21671
2,0.181297,0.200102
2,0.333332,0.353715
2,2.481128,5.895706
2,0.541515,0.572979
2,0.713951,0.766062
2,0.304045,0.324112
2,0.202489,0.221138
2,0.679026,0.725819
2,0.334993,0.355422
2,0.122705,0.142705
2,0.493964,0.52165
2,0.54517,0.576938
2,0.30124,0.321246
2,0.333332,0.353715
2,0.106368,0.127004
2,2.81866,6.292591
2,1.247466,2.441932
2,0.302842,0.322883
2,0.378411,0.400831
2,0.428216,0.452479
2,0.375015,0.397308
2,0.192031,0.210789
2,0.227871,0.246568
2,2.161524,5.561429
2,0.709068,0.760478
2,0.165897,0.184721
2,0.360552,0.382092
2,1.285554,2.731176
2,0.507854,0.536376
2,0.428458,0.452731
2,0.138029,0.157711
2,0.082335,0.104284
2,0.175684,0.194637
2,0.678396,0.72509
2,0.284618,0.304085
2,0.326248,0.346322
2,0.333332,0.353715
2,0.869548,0.965231
2,0.117552,0.137668
2,0.763531,0.826879
2,0.338137,0.358791
2,0.513124,0.541886
2,0.374443,0.396715
2,0.093751,0.114945
2,0.510767,0.539493
2,0.142625,0.162168
2,0.186691,0.205474
2,0.637137,0.677767
2,0.640942,0.682151
2,0.238335,0.257199
2,0.735476,0.792585
2,0.351278,0.372426
2,0.468996,0.495138
2,0.513124,0.541886
2,0.210254,0.228903
2,1.088243,1.425835
2,0.15025,0.169323
2,0.336585,0.357076
2,0.089246,0.11072
2,0.338137,0.358791
2,1.361154,3.214193
2,0.232901,0.251754
2,0.338137,0.358791
2,0.406873,0.429423
2,0.20425,0.222787
2,0.588784,0.624177
2,0.376071,0.398404
2,1.334308,3.045931
2,0.887815,0.991725
2,0.333332,0.353715
2,0.558008,0.590707
2,0.26736,0.286203
2,0.20425,0.222787
2,0.509566,0.538207
2,0.40051,0.423151
2,0.337168,0.357676
2,0.043437,0.070023
2,0.111656,0.132138
2,0.334661,0.35508
2,0.245589,0.264483
2,0.517719,0.546893
2,6.425612,16.642645
2,0.662579,0.706462
2,0.181567,0.20037
2,0.031532,0.060238
2,0.289885,0.309637
2,0.336585,0.357076
2,0.44981,0.475132
2,0.362641,0.384588
2,1.347756,3.14533
2,1.361154,3.214193
2,0.648599,0.689998
2,0.25662,0.275651
2,0.237108,0.255963
2,0.119307,0.139474
2,6.359812,16.642645
2,0.338012,0.358662
2,0.433545,0.458145
2,0.582241,0.61664
2,0.651721,0.693747
2,0.365888,0.387946
2,0.334993,0.355422
2,0.196255,0.214801
2,0.648599,0.689998
2,0.333332,0.353715
2,0.13272,0.152578
2,1.386835,3.352146
2,0.341177,0.361878
2,0.651721,0.693747
2,0.28572,0.305209
2,0.513008,0.541762
2,4.658269,7.775079
2,0.082661,0.104586
2,0.120968,0.141076
2,0.253607,0.272603
2,0.33967,0.360423
2,0.333332,0.353715
2,0.3179,0.338012
2,0.47667,0.50336
2,0.539923,0.571111
2,0.336585,0.357076
2,0.056179,0.080981
2,0.114105,0.134379
2,0.688697,0.737378
2,0.177114,0.196025
2,0.385616,0.408199
2,0.448355,0.47375
2,0.412238,0.435105
2,0.438719,0.463618
2,0.170332,0.18904
2,2.341048,5.756176
2,0.334993,0.355422
2,0.284145,0.303604
2,0.196523,0.215068
2,0.454299,0.479645
2,0.486757,0.514219
2,0.040224,0.06739
2,0.846916,0.935631
2,0.338137,0.358791
2,0.128068,0.147954
2,0.304446,0.324522
2,1.281569,2.696213
2,0.166753,0.185499
2,0.030076,0.059206
2,0.398221,0.42077
2,0.296411,0.316367
2,0.234503,0.253451
2,1.068699,1.359917
2,0.149063,0.168159
2,0.410321,0.433107
2,0.405392,0.427879
2,0.334993,0.355422
2,0.333332,0.353715
2,0.336585,0.357076
2,0.191878,0.210637
2,0.509052,0.537657
2,0.336585,0.357076
2,0.238642,0.257509
2,0.256156,0.275182
2,0.736406,0.793757
2,0.154443,0.173209
2,0.181451,0.200255
2,0.367408,0.389458
2,0.935631,1.06685
2,0.540107,0.571311
2,0.400693,0.423342
2,0.323252,0.343332
2,0.338137,0.358791
2,0.666116,0.710257
2,0.122168,0.142186
2,0.441084,0.466067
2,0.384275,0.40692
2,0.842851,0.930285
2,1.203943,2.105571
2,0.9512,1.094647
2,1.470608,3.935683
2,0.135308,0.155033
2,0.17216,0.191034
2,0.603093,0.639453
2,0.537047,0.568
2,0.031942,0.060551
2,0.202872,0.221521
2,0.418118,0.44143
2,0.920186,1.04171
2,0.216863,0.235499
2,0.785906,0.85523
2,0.586197,0.621101
2,0.304446,0.324522
2,0.79527,0.867846
2,0.071706,0.094731
2,0.476511,0.503191
2,0.534673,0.565437
2,0.334993,0.355422
2,0.927301,1.053283
2,0.52726,0.557494
2,0.214724,0.233354
2,0.726999,0.78174
2,0.498282,0.526212
2,0.585782,0.620644
2,0.446009,0.471171
2,0.334993,0.355422
2,0.417077,0.440344
2,0.467847,0.493964
2,0.622951,0.661124
2,0.058522,0.083032
2,0.895158,1.002555
2,0.491924,0.519305
2,0.231385,0.250134
2,0.171847,0.190651
2,0.402393,0.425112
2,0.726999,0.78174
2,0.210254,0.228903
2,0.306053,0.326166
2,0.560686,0.593798
2,0.07534,0.097917
2,0.454755,0.480126
2,0.304446,0.324522
2,0.334993,0.355422
2,0.400785,0.423438
2,0.308024,0.328163
2,0.247838,0.266815
2,0.634241,0.67399
2,0.389909,0.412612
2,0.338137,0.358791
2,0.490171,0.517777
2,0.651721,0.693747
2,0.261186,0.280131
2,0.298962,0.318919
2,0.083866,0.105595
2,0.223513,0.242294
2,0.382626,0.405207
2,6.231075,16.642645
2,0.895564,1.00398
2,1.07471,1.378713
2,0.220259,0.239025
2,0.437983,0.462844
2,0.577613,0.611454
2,0.304446,0.324522
2,0.963274,1.115123
2,0.924139,1.048115
2,0.179949,0.198821
2,0.45263,0.478033
2,0.525025,0.554936
2,0.234081,0.253027
2,2.83493,6.296181
2,0.113978,0.134257
2,0.397217,0.419826
2,0.13092,0.150723
2,0.433934,0.458554
2,0.338137,0.358791
2,0.340884,0.361575
2,0.200867,0.219457
2,0.333332,0.353715
2,0.988391,1.162346
2,1.282829,2.70405
2,0.110932,0.131367
2,0.498059,0.525975
2,0.069776,0.092947
2,0.336585,0.357076
2,0.299721,0.319694
2,0.470356,0.496578
2,0.748987,0.809069
2,0.258863,0.277854
2,1.190039,1.990425
